Time (UTC), Hm0 (m), Tm02 (s), Hm0 QC (-), Tm02 QC (-)
2023-05-15T23:30:00.000000000, 0.9058335488464094, 3.3499590038979057, 1.0, 1.0
2023-05-16T00:00:00.000000000, 0.88392867907705, 3.20574448351316, 1.0, 1.0
2023-05-16T00:30:00.000000000, 0.8648281005763573, 3.1568514333320117, 1.0, 1.0
2023-05-16T01:00:00.000000000, 0.8755062331151353, 3.236410434576209, 1.0, 1.0
2023-05-16T01:30:00.000000000, 0.9824701546843979, 3.4127520510161693, 1.0, 1.0
2023-05-16T02:00:00.000000000, 1.025116906093267, 3.437818544646152, 1.0, 1.0
2023-05-16T02:30:00.000000000, 1.0346176958978546, 3.5091577616099836, 1.0, 1.0
2023-05-16T03:00:00.000000000, 0.904692440157221, 3.419752729531827, 1.0, 1.0
2023-05-16T03:30:00.000000000, 0.8155334139200424, 3.3847457486163655, 1.0, 1.0
2023-05-16T04:00:00.000000000, 0.79060627762885, 3.322745741746263, 1.0, 1.0
2023-05-16T04:30:00.000000000, 0.7579761707564666, 3.282176865421697, 1.0, 1.0
2023-05-16T05:00:00.000000000, 0.6092353992713779, 3.2094531569866622, 1.0, 1.0
2023-05-16T05:30:00.000000000, 0.5797190949771378, 3.179125271154168, 1.0, 1.0
2023-05-16T06:00:00.000000000, 0.617453325479327, 3.2430515307806536, 1.0, 1.0
2023-05-16T06:30:00.000000000, 0.5197571446874427, 3.042239414861167, 1.0, 1.0
2023-05-16T07:00:00.000000000, 0.5481280089693513, 3.0932085255065194, 1.0, 1.0
2023-05-16T07:30:00.000000000, 0.4717610223013396, 2.914907290671574, 1.0, 1.0
2023-05-16T08:00:00.000000000, 0.4245682235075786, 2.878688869469725, 1.0, 1.0
2023-05-16T08:30:00.000000000, 0.40575835140170663, 2.6893739441196947, 1.0, 1.0
2023-05-16T09:00:00.000000000, 0.36946604376464937, 2.5532423800029433, 1.0, 1.0
2023-05-16T09:30:00.000000000, 0.4398729215217433, 2.542414860203366, 1.0, 1.0
2023-05-16T10:00:00.000000000, 0.42534366633955145, 2.5418375080391593, 1.0, 1.0
2023-05-16T10:30:00.000000000, 0.4086877736905835, 2.5792271751449283, 1.0, 1.0
2023-05-16T11:00:00.000000000, 0.4357836990147329, 2.557354229647524, 1.0, 1.0
2023-05-16T11:30:00.000000000, 0.500552854174655, 2.629070736545359, 1.0, 1.0
2023-05-16T12:00:00.000000000, 0.6295149110125845, 2.779662999006231, 1.0, 1.0
2023-05-16T12:30:00.000000000, 0.6490847337301209, 2.91998331080473, 1.0, 1.0
2023-05-16T13:00:00.000000000, 0.6086909393892116, 2.9515428338907106, 1.0, 1.0
2023-05-16T13:30:00.000000000, 0.49581988360253276, 2.9026311967614955, 1.0, 1.0
2023-05-16T14:00:00.000000000, 0.4056939699182727, 2.8170285288711367, 1.0, 1.0
2023-05-16T14:30:00.000000000, 0.38393191924861864, 2.6928190491494126, 1.0, 1.0
2023-05-16T15:00:00.000000000, 0.33138704435602545, 2.6758662180170965, 1.0, 1.0
2023-05-16T15:30:00.000000000, nan, nan, 9.0, 9.0
2023-05-16T16:00:00.000000000, nan, nan, 9.0, 9.0
2023-05-16T16:30:00.000000000, 0.2361023118025217, 2.699005929583343, 1.0, 1.0
2023-05-16T17:00:00.000000000, 0.21927929819273503, 2.676466526301409, 1.0, 1.0
2023-05-16T17:30:00.000000000, 0.23498858581368998, 2.7551391173025754, 1.0, 1.0
2023-05-16T18:00:00.000000000, 0.19948359183288653, 2.739364428065352, 1.0, 1.0
2023-05-16T18:30:00.000000000, 0.17854433067974831, 2.822195512936925, 1.0, 1.0
2023-05-16T19:00:00.000000000, 0.16298943023949292, 2.9254625923964586, 1.0, 1.0
2023-05-16T19:30:00.000000000, 0.14654987029336522, 2.8107634345480474, 1.0, 1.0
2023-05-16T20:00:00.000000000, 0.12360742256409522, 2.7715687173292207, 1.0, 1.0
2023-05-16T20:30:00.000000000, 0.12301604791519816, 2.933083354330388, 1.0, 1.0
2023-05-16T21:00:00.000000000, 0.09301049359153057, 2.85374222668563, 1.0, 1.0
2023-05-16T21:30:00.000000000, 0.10797817407134154, 3.055586849717439, 1.0, 1.0
2023-05-16T22:00:00.000000000, 0.09778759995691676, 3.1915586907976308, 1.0, 1.0
2023-05-16T22:30:00.000000000, 0.09223882157977464, 3.167109921343349, 1.0, 1.0
2023-05-16T23:00:00.000000000, 0.12786264953745718, 3.6844691957177775, 1.0, 1.0
2023-05-16T23:30:00.000000000, 0.07925004404016443, 3.7209125177348534, 1.0, 1.0
